Web Search interest: Plantar fasciitis,
2011-12-11 - 2011-12-17,47
2011-12-18 - 2011-12-24,44
2011-12-25 - 2011-12-31,49
2012-01-01 - 2012-01-07,52
2012-01-08 - 2012-01-14,55
2012-01-15 - 2012-01-21,56
2012-01-22 - 2012-01-28,57
2012-01-29 - 2012-02-04,59
2012-02-05 - 2012-02-11,53
2012-02-12 - 2012-02-18,53
2012-02-19 - 2012-02-25,54
2012-02-26 - 2012-03-03,58
2012-03-04 - 2012-03-10,55
2012-03-11 - 2012-03-17,57
2012-03-18 - 2012-03-24,64
2012-03-25 - 2012-03-31,60
2012-04-01 - 2012-04-07,61
2012-04-08 - 2012-04-14,64
2012-04-15 - 2012-04-21,66
2012-04-22 - 2012-04-28,63
2012-04-29 - 2012-05-05,63
2012-05-06 - 2012-05-12,63
2012-05-13 - 2012-05-19,65
2012-05-20 - 2012-05-26,68
2012-05-27 - 2012-06-02,73
2012-06-03 - 2012-06-09,73
2012-06-10 - 2012-06-16,75
2012-06-17 - 2012-06-23,73
2012-06-24 - 2012-06-30,74
2012-07-01 - 2012-07-07,67
2012-07-08 - 2012-07-14,72
2012-07-15 - 2012-07-21,75
2012-07-22 - 2012-07-28,68
2012-07-29 - 2012-08-04,74
2012-08-05 - 2012-08-11,78
2012-08-12 - 2012-08-18,78
2012-08-19 - 2012-08-25,76
2012-08-26 - 2012-09-01,73
2012-09-02 - 2012-09-08,81
2012-09-09 - 2012-09-15,76
2012-09-16 - 2012-09-22,72
2012-09-23 - 2012-09-29,73
2012-09-30 - 2012-10-06,67
2012-10-07 - 2012-10-13,64
2012-10-14 - 2012-10-20,67
2012-10-21 - 2012-10-27,64
2012-10-28 - 2012-11-03,58
2012-11-04 - 2012-11-10,59
2012-11-11 - 2012-11-17,62
2012-11-18 - 2012-11-24,51
2012-11-25 - 2012-12-01,57
2012-12-02 - 2012-12-08,63
2012-12-09 - 2012-12-15,49
2012-12-16 - 2012-12-22,48
2012-12-23 - 2012-12-29,52
2012-12-30 - 2013-01-05,58
2013-01-06 - 2013-01-12,58
2013-01-13 - 2013-01-19,58
2013-01-20 - 2013-01-26,59
2013-01-27 - 2013-02-02,57
2013-02-03 - 2013-02-09,78
2013-02-10 - 2013-02-16,56
2013-02-17 - 2013-02-23,56
2013-02-24 - 2013-03-02,64
2013-03-03 - 2013-03-09,57
2013-03-10 - 2013-03-16,64
2013-03-17 - 2013-03-23,68
2013-03-24 - 2013-03-30,67
2013-03-31 - 2013-04-06,68
2013-04-07 - 2013-04-13,77
2013-04-14 - 2013-04-20,75
2013-04-21 - 2013-04-27,97
2013-04-28 - 2013-05-04,79
2013-05-05 - 2013-05-11,82
2013-05-12 - 2013-05-18,78
2013-05-19 - 2013-05-25,73
2013-05-26 - 2013-06-01,71
2013-06-02 - 2013-06-08,76
2013-06-09 - 2013-06-15,78
2013-06-16 - 2013-06-22,75
2013-06-23 - 2013-06-29,77
2013-06-30 - 2013-07-06,77
2013-07-07 - 2013-07-13,77
2013-07-14 - 2013-07-20,77
2013-07-21 - 2013-07-27,79
2013-07-28 - 2013-08-03,91
2013-08-04 - 2013-08-10,83
2013-08-11 - 2013-08-17,81
2013-08-18 - 2013-08-24,84
2013-08-25 - 2013-08-31,82
2013-09-01 - 2013-09-07,88
2013-09-08 - 2013-09-14,86
2013-09-15 - 2013-09-21,80
2013-09-22 - 2013-09-28,76
2013-09-29 - 2013-10-05,70
2013-10-06 - 2013-10-12,74
2013-10-13 - 2013-10-19,75
2013-10-20 - 2013-10-26,70
2013-10-27 - 2013-11-02,76
2013-11-03 - 2013-11-09,68
2013-11-10 - 2013-11-16,64
2013-11-17 - 2013-11-23,67
2013-11-24 - 2013-11-30,53
2013-12-01 - 2013-12-07,56
2013-12-08 - 2013-12-14,50
2013-12-15 - 2013-12-21,50
2013-12-22 - 2013-12-28,54
2013-12-29 - 2014-01-04,55
2014-01-05 - 2014-01-11,59
2014-01-12 - 2014-01-18,64
2014-01-19 - 2014-01-25,53
2014-01-26 - 2014-02-01,56
2014-02-02 - 2014-02-08,48
2014-02-09 - 2014-02-15,53
2014-02-16 - 2014-02-22,62
2014-02-23 - 2014-03-01,63
2014-03-02 - 2014-03-08,60
2014-03-09 - 2014-03-15,65
2014-03-16 - 2014-03-22,66
2014-03-23 - 2014-03-29,65
2014-03-30 - 2014-04-05,64
2014-04-06 - 2014-04-12,69
2014-04-13 - 2014-04-19,67
2014-04-20 - 2014-04-26,89
2014-04-27 - 2014-05-03,74
2014-05-04 - 2014-05-10,72
2014-05-11 - 2014-05-17,76
2014-05-18 - 2014-05-24,74
2014-05-25 - 2014-05-31,77
2014-06-01 - 2014-06-07,75
2014-06-08 - 2014-06-14,72
2014-06-15 - 2014-06-21,78
2014-06-22 - 2014-06-28,74
2014-06-29 - 2014-07-05,73
2014-07-06 - 2014-07-12,81
2014-07-13 - 2014-07-19,79
2014-07-20 - 2014-07-26,85
2014-07-27 - 2014-08-02,80
2014-08-03 - 2014-08-09,85
2014-08-10 - 2014-08-16,80
2014-08-17 - 2014-08-23,80
2014-08-24 - 2014-08-30,81
2014-08-31 - 2014-09-06,78
2014-09-07 - 2014-09-13,78
2014-09-14 - 2014-09-20,79
2014-09-21 - 2014-09-27,84
2014-09-28 - 2014-10-04,82
2014-10-05 - 2014-10-11,77
2014-10-12 - 2014-10-18,73
2014-10-19 - 2014-10-25,76
2014-10-26 - 2014-11-01,68
2014-11-02 - 2014-11-08,72
2014-11-09 - 2014-11-15,67
2014-11-16 - 2014-11-22,62
2014-11-23 - 2014-11-29,56
2014-11-30 - 2014-12-06,61
2014-12-07 - 2014-12-13,57
2014-12-14 - 2014-12-20, 
,
,
Top subregions for Plantar fasciitis,
Subregion,Plantar fasciitis
Maine,100
Tennessee,97
Minnesota,96
Wisconsin,94
North Carolina,94
Kentucky,93
Nebraska,92
New Hampshire,91
Iowa,91
Indiana,90
North Dakota,90
Ohio,88
Missouri,88
Alabama,88
South Carolina,88
South Dakota,87
Massachusetts,86
Pennsylvania,86
Colorado,86
Idaho,85
West Virginia,84
Montana,83
Illinois,83
Vermont,83
Utah,81
Oklahoma,81
Arkansas,81
Washington,81
New Mexico,81
Michigan,80
Louisiana,78
Mississippi,78
Maryland,78
Hawaii,78
Delaware,77
Texas,77
Florida,77
Connecticut,76
Kansas,76
Georgia,74
Arizona,74
Rhode Island,73
California,72
Alaska,71
Wyoming,71
New York,69
New Jersey,69
District of Columbia,69
Nevada,68
Oregon,68
Virginia,67
,
,
Top metros for Plantar fasciitis,
Metro,Plantar fasciitis
Rochester MN-Mason City IA-Austin MN,100
Tri-Cities TN-VA,98
Lincoln & Hastings-Kearney NE,91
Portland-Auburn ME,90
Fargo-Valley City ND,89
Pittsburgh PA,87
Knoxville TN,86
Charlottesville VA,86
Madison WI,84
Sioux Falls(Mitchell) SD,83
Mobile AL-Pensacola (Ft. Walton Beach) FL,82
Albuquerque-Santa Fe NM,81
Omaha NE,81
Minneapolis-St. Paul MN,81
Harrisburg-Lancaster-Lebanon-York PA,80
Des Moines-Ames IA,80
Greensboro-High Point-Winston Salem NC,80
Green Bay-Appleton WI,79
Sacramento-Stockton-Modesto CA,79
Nashville TN,79
Charlotte NC,78
Indianapolis IN,78
Boston MA-Manchester NH,78
Norfolk-Portsmouth-Newport News VA,77
Burlington VT-Plattsburgh NY,77
Savannah GA,77
Kansas City MO,76
St. Louis MO,75
Greenville-Spartanburg SC-Asheville NC-Anderson SC,75
Louisville KY,75
Little Rock-Pine Bluff AR,75
Richmond-Petersburg VA,74
Cincinnati OH,74
Denver CO,74
Jackson MS,74
Raleigh-Durham (Fayetteville) NC,74
Columbus OH,74
Dayton OH,74
Cleveland-Akron (Canton) OH,74
Oklahoma City OK,73
Waco-Temple-Bryan TX,72
Seattle-Tacoma WA,72
Hartford & New Haven CT,72
Memphis TN,72
Charleston SC,72
La Crosse-Eau Claire WI,71
Wilkes Barre-Scranton PA,71
Peoria-Bloomington IL,71
Birmingham AL,71
Chattanooga TN,71
Albany-Schenectady-Troy NY,71
South Bend-Elkhart IN,70
New Orleans LA,70
Milwaukee WI,70
Huntsville-Decatur (Florence) AL,70
Tampa-St. Petersburg (Sarasota) FL,70
Springfield MO,70
Eugene OR,70
Greenville-New Bern-Washington NC,69
Baltimore MD,69
San Diego CA,69
Chicago IL,69
Rochester NY,69
Buffalo NY,69
Salt Lake City UT,68
Philadelphia PA,68
Honolulu HI,68
Cedar Rapids-Waterloo-Iowa City & Dubuque IA,68
Ft. Myers-Naples FL,68
Columbia SC,68
Boise ID,68
Colorado Springs-Pueblo CO,67
Orlando-Daytona Beach-Melbourne FL,66
Jacksonville FL,66
Spokane WA,66
Champaign & Springfield-Decatur IL,66
Phoenix AZ,66
Providence RI-New Bedford MA,66
Lexington KY,65
Springfield-Holyoke MA,65
Detroit MI,65
Dallas-Ft. Worth TX,64
Anchorage AK,64
Tulsa OK,64
Tucson (Sierra Vista) AZ,64
Austin TX,63
Baton Rouge LA,62
Grand Rapids-Kalamazoo-Battle Creek MI,62
Houston TX,62
Charleston-Huntington WV,62
Lansing MI,61
Syracuse NY,61
Flint-Saginaw-Bay City MI,61
San Antonio TX,60
Atlanta GA,60
West Palm Beach-Ft. Pierce FL,60
Washington DC (Hagerstown MD),59
Reno NV,59
Los Angeles CA,58
Portland OR,56
Las Vegas NV,56
New York NY,56
Toledo OH,54
Santa Barbara-Santa Maria-San Luis Obispo CA,52
San Francisco-Oakland-San Jose CA,52
Miami-Ft. Lauderdale FL,50
Wichita-Hutchinson KS,47
Fresno-Visalia CA,45
Roanoke-Lynchburg VA,43
Binghamton NY,0
Macon GA,0
Ft. Wayne IN,0
Erie PA,0
Augusta GA,0
Columbus GA,0
Albany GA,0
Utica NY,0
Tallahassee FL-Thomasville GA,0
Youngstown OH,0
Bangor ME,0
Traverse City-Cadillac MI,0
Watertown NY,0
Wilmington NC,0
Presque Isle ME,0
Marquette MI,0
Wheeling WV-Steubenville OH,0
Lima OH,0
Bluefield-Beckley-Oak Hill WV,0
Elmira NY,0
Harrisonburg VA,0
Florence-Myrtle Beach SC,0
Johnstown-Altoona PA,0
Salisbury MD,0
Terre Haute IN,0
Lafayette IN,0
Alpena MI,0
Gainesville FL,0
Zanesville OH,0
Parkersburg WV,0
Clarksburg-Weston WV,0
Corpus Christi TX,0
Joplin MO-Pittsburg KS,0
Columbia-Jefferson City MO,0
Topeka KS,0
Dothan AL,0
Rockford IL,0
Shreveport LA,0
Sioux City IA,0
Victoria TX,0
Wichita Falls TX & Lawton OK,0
Monroe LA-El Dorado AR,0
Ottumwa IA-Kirksville MO,0
Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,0
Odessa-Midland TX,0
Amarillo TX,0
Harlingen-Weslaco-Brownsville-McAllen TX,0
St. Joseph MO,0
Jackson TN,0
Lafayette LA,0
Lake Charles LA,0
Alexandria LA,0
Greenwood-Greenville MS,0
Evansville IN,0
Lubbock TX,0
Panama City FL,0
Sherman TX-Ada OK,0
San Angelo TX,0
Abilene-Sweetwater TX,0
Ft. Smith-Fayetteville-Springdale-Rogers AR,0
Columbus-Tupelo-West Point MS,0
Duluth MN-Superior WI,0
Davenport IA-Rock Island-Moline IL,0
Minot-Bismarck-Dickinson(Williston) ND,0
Beaumont-Port Arthur TX,0
Montgomery (Selma) AL,0
Wausau-Rhinelander WI,0
Tyler-Longview(Lufkin & Nacogdoches) TX,0
Hattiesburg-Laurel MS,0
Meridian MS,0
Quincy IL-Hannibal MO-Keokuk IA,0
Jonesboro AR,0
Bowling Green KY,0
Mankato MN,0
North Platte NE,0
Fairbanks AK,0
Biloxi-Gulfport MS,0
Juneau AK,0
Laredo TX,0
Butte-Bozeman MT,0
Great Falls MT,0
Billings MT,0
Idaho Falls-Pocatello ID,0
Cheyenne WY-Scottsbluff NE,0
Twin Falls ID,0
Missoula MT,0
Rapid City SD,0
El Paso TX,0
Helena MT,0
Casper-Riverton WY,0
Yuma AZ-El Centro CA,0
Grand Junction-Montrose CO,0
Glendive MT,0
Bakersfield CA,0
Eureka CA,0
Palm Springs CA,0
Yakima-Pasco-Richland-Kennewick WA,0
Medford-Klamath Falls OR,0
Bend OR,0
Monterey-Salinas CA,0
Chico-Redding CA,0
,
,
Top cities for Plantar fasciitis,
City,Plantar fasciitis
Louisville,100
Minneapolis,98
Nashville,98
Indianapolis,98
Boston,96
Pittsburgh,95
Portland,94
Seattle,93
Denver,93
Charlotte,93
Columbus,90
Raleigh,87
San Diego,86
Chicago,86
St. Louis,86
,
,
,
Top searches for Plantar fasciitis,
plantar,100
fasciitis,85
fasciitis plantar,80
plantar foot,10
plantar fasciitis pain,10
plantar fasciitis shoes,10
plantar fascitis,5
treatment plantar fasciitis,5
foot pain,5
plantar foot pain,5
plantar fascia,5
plantar fasciitis exercises,5
planters,5
heel pain,5
planters fasciitis,5
plantar flexion,0
plantar faciitis,0
plantar fasciitis symptoms,0
plantar fasciitis splint,0
plantars,0
plantar fasciitis stretches,0
planter fasciitis,0
plantar fasciitis surgery,0
plantar facitis,0
plantar fibromatosis,0
plantars fasciitis,0
foot arch pain,0
heel spur,0
plantar wart,0
taping plantar fasciitis,0
orthotics,0
plantar fasciitis causes,0
plantar fibroma,0
plantar fasciitis inserts,0
plantar fasciatis,0
cure plantar fasciitis,0
heel spurs,0
night splints,0
plantar fasciitis brace,0
plantar fasciitis massage,0
treat plantar fasciitis,0
plantar faciatis,0
plantar fasciitis exercise,0
plantar fasciitis boot,0
achilles tendon,0
plantar fasciitis sock,0
plantar fasciotomy,0
achilles tendonitis,0
foot problems,0
dorsiflexion,0
,
,
,
Rising searches for Plantar fasciitis,
plantar fasciitis exercises,Breakout
plantar fasciitis shoes,500%
planters fasciitis,300%
treatment plantar fasciitis,300%
planters,190%
plantar fasciitis pain,180%
fasciitis,170%
fasciitis plantar,170%
plantar flexion,130%
heel pain,70%
